file,packet_len,inter_arrival_time
sample_encrypted_traffic.pcapng,1414,0.000651
sample_encrypted_traffic.pcapng,1414,0.000239
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000788
sample_encrypted_traffic.pcapng,1414,0.000045
sample_encrypted_traffic.pcapng,54,0.000013
sample_encrypted_traffic.pcapng,1414,0.000790
sample_encrypted_traffic.pcapng,1414,0.000340
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000560
sample_encrypted_traffic.pcapng,1414,0.000338
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,1414,0.000504
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000843
sample_encrypted_traffic.pcapng,1414,0.000172
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000633
sample_encrypted_traffic.pcapng,1414,0.000351
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000494
sample_encrypted_traffic.pcapng,1414,0.000067
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000661
sample_encrypted_traffic.pcapng,1414,0.000216
sample_encrypted_traffic.pcapng,54,0.000033
sample_encrypted_traffic.pcapng,1414,0.000618
sample_encrypted_traffic.pcapng,1414,0.000315
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000184
sample_encrypted_traffic.pcapng,1414,0.000268
sample_encrypted_traffic.pcapng,54,0.000031
sample_encrypted_traffic.pcapng,1414,0.000668
sample_encrypted_traffic.pcapng,1414,0.000242
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000269
sample_encrypted_traffic.pcapng,1414,0.000153
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000776
sample_encrypted_traffic.pcapng,1414,0.000328
sample_encrypted_traffic.pcapng,54,0.000039
sample_encrypted_traffic.pcapng,1414,0.000301
sample_encrypted_traffic.pcapng,1414,0.000074
sample_encrypted_traffic.pcapng,54,0.000031
sample_encrypted_traffic.pcapng,1414,0.000572
sample_encrypted_traffic.pcapng,1414,0.000241
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000220
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000604
sample_encrypted_traffic.pcapng,1414,0.000163
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000284
sample_encrypted_traffic.pcapng,1414,0.000320
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000247
sample_encrypted_traffic.pcapng,1414,0.002920
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000127
sample_encrypted_traffic.pcapng,1414,0.000165
sample_encrypted_traffic.pcapng,54,0.000029
sample_encrypted_traffic.pcapng,1414,0.000123
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000034
sample_encrypted_traffic.pcapng,1414,0.000167
sample_encrypted_traffic.pcapng,1414,0.000125
sample_encrypted_traffic.pcapng,54,0.000042
sample_encrypted_traffic.pcapng,1414,0.000136
sample_encrypted_traffic.pcapng,1414,0.000142
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000138
sample_encrypted_traffic.pcapng,1414,0.000359
sample_encrypted_traffic.pcapng,236,0.000000
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,93,0.000141
sample_encrypted_traffic.pcapng,1292,0.036621
sample_encrypted_traffic.pcapng,1292,0.000083
sample_encrypted_traffic.pcapng,140,0.000190
sample_encrypted_traffic.pcapng,139,0.004528
sample_encrypted_traffic.pcapng,74,0.004202
sample_encrypted_traffic.pcapng,74,0.000509
sample_encrypted_traffic.pcapng,74,0.000354
sample_encrypted_traffic.pcapng,74,0.000234
sample_encrypted_traffic.pcapng,139,0.000123
sample_encrypted_traffic.pcapng,82,0.000627
sample_encrypted_traffic.pcapng,82,0.000252
sample_encrypted_traffic.pcapng,60,0.003670
sample_encrypted_traffic.pcapng,208,0.005462
sample_encrypted_traffic.pcapng,178,0.002202
sample_encrypted_traffic.pcapng,66,0.000870
sample_encrypted_traffic.pcapng,258,0.001736
sample_encrypted_traffic.pcapng,204,0.002372
sample_encrypted_traffic.pcapng,66,0.000638
sample_encrypted_traffic.pcapng,185,0.001767
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,143,0.002784
sample_encrypted_traffic.pcapng,66,0.000700
sample_encrypted_traffic.pcapng,82,0.001340
sample_encrypted_traffic.pcapng,66,0.002143
sample_encrypted_traffic.pcapng,54,0.000148
sample_encrypted_traffic.pcapng,1414,0.000867
sample_encrypted_traffic.pcapng,514,0.000000
sample_encrypted_traffic.pcapng,66,0.000399
sample_encrypted_traffic.pcapng,66,0.000019
sample_encrypted_traffic.pcapng,66,0.001636
sample_encrypted_traffic.pcapng,54,0.000068
sample_encrypted_traffic.pcapng,1414,0.000503
sample_encrypted_traffic.pcapng,458,0.000000
sample_encrypted_traffic.pcapng,54,0.002405
sample_encrypted_traffic.pcapng,54,0.002742
sample_encrypted_traffic.pcapng,54,0.000772
sample_encrypted_traffic.pcapng,1414,0.001985
sample_encrypted_traffic.pcapng,1414,0.000717
sample_encrypted_traffic.pcapng,54,0.000058
sample_encrypted_traffic.pcapng,1414,0.000505
sample_encrypted_traffic.pcapng,466,0.000481
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,118,0.001819
sample_encrypted_traffic.pcapng,146,0.000162
sample_encrypted_traffic.pcapng,459,0.000172
sample_encrypted_traffic.pcapng,1292,0.002090
sample_encrypted_traffic.pcapng,1292,0.001001
sample_encrypted_traffic.pcapng,1292,0.001238
sample_encrypted_traffic.pcapng,1292,0.00046
sample_encrypted_traffic.pcapng,119,0.000252
sample_encrypted_traffic.pcapng,85,0.000135
sample_encrypted_traffic.pcapng,54,0.000548
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,60,0.000635
sample_encrypted_traffic.pcapng,419,0.000761
sample_encrypted_traffic.pcapng,1414,0.000331
sample_encrypted_traffic.pcapng,54,0.000037
sample_encrypted_traffic.pcapng,1414,0.000132
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000176
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000123
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000144
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000142
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000139
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.002817
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000539
sample_encrypted_traffic.pcapng,54,0.000038
sample_encrypted_traffic.pcapng,1414,0.000077
sample_encrypted_traffic.pcapng,54,0.000049
sample_encrypted_traffic.pcapng,1414,0.000122
sample_encrypted_traffic.pcapng,54,0.000031
sample_encrypted_traffic.pcapng,890,0.000063
sample_encrypted_traffic.pcapng,1414,0.000170
sample_encrypted_traffic.pcapng,1414,0.000228
sample_encrypted_traffic.pcapng,60,0.00000
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1389,0.000070
sample_encrypted_traffic.pcapng,54,0.001814
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,134,0.000340
sample_encrypted_traffic.pcapng,146,0.000173
sample_encrypted_traffic.pcapng,471,0.000145
sample_encrypted_traffic.pcapng,60,0.003024
sample_encrypted_traffic.pcapng,115,0.000000
sample_encrypted_traffic.pcapng,66,0.000068
sample_encrypted_traffic.pcapng,85,0.000039
sample_encrypted_traffic.pcapng,66,0.000013
sample_encrypted_traffic.pcapng,54,0.001984
sample_encrypted_traffic.pcapng,365,0.000036
sample_encrypted_traffic.pcapng,365,0.000000
sample_encrypted_traffic.pcapng,54,0.000055
sample_encrypted_traffic.pcapng,79,0.000321
sample_encrypted_traffic.pcapng,85,0.000065
sample_encrypted_traffic.pcapng,132,0.000306
sample_encrypted_traffic.pcapng,1414,0.000198
sample_encrypted_traffic.pcapng,54,0.000032
sample_encrypted_traffic.pcapng,1414,0.000093
sample_encrypted_traffic.pcapng,1414,0.001218
sample_encrypted_traffic.pcapng,54,0.000031
sample_encrypted_traffic.pcapng,1414,0.000036
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,1414,0.000062
sample_encrypted_traffic.pcapng,1414,0.000242
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000048
sample_encrypted_traffic.pcapng,1414,0.000232
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,364,0.000192
sample_encrypted_traffic.pcapng,340,0.000000
sample_encrypted_traffic.pcapng,1414,0.000189
sample_encrypted_traffic.pcapng,54,0.00003
sample_encrypted_traffic.pcapng,1414,0.000116
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000133
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,64,0.000132
sample_encrypted_traffic.pcapng,1414,0.000012
sample_encrypted_traffic.pcapng,54,0.000016
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,54,0.000014
sample_encrypted_traffic.pcapng,64,0.000052
sample_encrypted_traffic.pcapng,1414,0.000105
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000124
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,81,0.000272
sample_encrypted_traffic.pcapng,1414,0.000106
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,81,0.000115
sample_encrypted_traffic.pcapng,1414,0.000007
sample_encrypted_traffic.pcapng,1414,0.000173
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000137
sample_encrypted_traffic.pcapng,1414,0.000170
sample_encrypted_traffic.pcapng,131,0.000000
sample_encrypted_traffic.pcapng,54,0.000038
sample_encrypted_traffic.pcapng,1414,0.000338
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000128
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000141
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000153
sample_encrypted_traffic.pcapng,54,0.000018
sample_encrypted_traffic.pcapng,1414,0.000141
sample_encrypted_traffic.pcapng,140,0.000000
sample_encrypted_traffic.pcapng,54,0.000029
sample_encrypted_traffic.pcapng,1414,0.000158
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000291
sample_encrypted_traffic.pcapng,381,0.000054
sample_encrypted_traffic.pcapng,85,0.000000
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000143
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1224,0.000334
sample_encrypted_traffic.pcapng,131,0.000000
sample_encrypted_traffic.pcapng,1414,0.000281
sample_encrypted_traffic.pcapng,54,0.000036
sample_encrypted_traffic.pcapng,1414,0.000086
sample_encrypted_traffic.pcapng,1414,0.000113
sample_encrypted_traffic.pcapng,54,0.000018
sample_encrypted_traffic.pcapng,1414,0.000130
sample_encrypted_traffic.pcapng,1414,0.000178
sample_encrypted_traffic.pcapng,54,0.000016
sample_encrypted_traffic.pcapng,1414,0.000150
sample_encrypted_traffic.pcapng,1414,0.000153
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000143
sample_encrypted_traffic.pcapng,1414,0.000679
sample_encrypted_traffic.pcapng,352,0.000000
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000393
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000124
sample_encrypted_traffic.pcapng,1414,0.000146
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000151
sample_encrypted_traffic.pcapng,1414,0.000165
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000138
sample_encrypted_traffic.pcapng,1414,0.000150
sample_encrypted_traffic.pcapng,54,0.000018
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,1414,0.000170
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000123
sample_encrypted_traffic.pcapng,1414,0.000317
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,1414,0.000423
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000116
sample_encrypted_traffic.pcapng,1414,0.000145
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000149
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000150
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,1414,0.000172
sample_encrypted_traffic.pcapng,54,0.000032
sample_encrypted_traffic.pcapng,1414,0.000121
sample_encrypted_traffic.pcapng,1414,0.000905
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000119
sample_encrypted_traffic.pcapng,1414,0.001353
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000094
sample_encrypted_traffic.pcapng,1414,0.000160
sample_encrypted_traffic.pcapng,54,0.000029
sample_encrypted_traffic.pcapng,1414,0.000139
sample_encrypted_traffic.pcapng,1414,0.000398
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,54,0.000044
sample_encrypted_traffic.pcapng,1414,0.000140
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000056
sample_encrypted_traffic.pcapng,1414,0.000149
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,1414,0.000329
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000140
sample_encrypted_traffic.pcapng,1414,0.000372
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000146
sample_encrypted_traffic.pcapng,1414,0.000162
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000136
sample_encrypted_traffic.pcapng,1414,0.000163
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,1414,0.000179
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000140
sample_encrypted_traffic.pcapng,1414,0.000141
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000144
sample_encrypted_traffic.pcapng,1414,0.001076
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000101
sample_encrypted_traffic.pcapng,1414,0.000142
sample_encrypted_traffic.pcapng,54,0.000033
sample_encrypted_traffic.pcapng,1414,0.000040
sample_encrypted_traffic.pcapng,1414,0.000170
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1292,0.000125
sample_encrypted_traffic.pcapng,1414,0.000149
sample_encrypted_traffic.pcapng,1414,0.000185
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000142
sample_encrypted_traffic.pcapng,1292,0.000126
sample_encrypted_traffic.pcapng,148,0.000132
sample_encrypted_traffic.pcapng,1414,0.000177
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,81,0.000161
sample_encrypted_traffic.pcapng,1414,0.000199
sample_encrypted_traffic.pcapng,203,0.000126
sample_encrypted_traffic.pcapng,1414,0.000015
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000158
sample_encrypted_traffic.pcapng,1414,0.000182
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000110
sample_encrypted_traffic.pcapng,66,0.000028
sample_encrypted_traffic.pcapng,54,0.000060
sample_encrypted_traffic.pcapng,1414,0.000435
sample_encrypted_traffic.pcapng,450,0.000000
sample_encrypted_traffic.pcapng,132,0.000045
sample_encrypted_traffic.pcapng,80,0.003138
sample_encrypted_traffic.pcapng,66,0.000645
sample_encrypted_traffic.pcapng,79,0.000503
sample_encrypted_traffic.pcapng,79,0.000242
sample_encrypted_traffic.pcapng,154,0.001573
sample_encrypted_traffic.pcapng,1414,0.001341
sample_encrypted_traffic.pcapng,54,0.000033
sample_encrypted_traffic.pcapng,1414,0.000213
sample_encrypted_traffic.pcapng,1414,0.000070
sample_encrypted_traffic.pcapng,54,0.000030
sample_encrypted_traffic.pcapng,1414,0.000057
sample_encrypted_traffic.pcapng,1414,0.000752
sample_encrypted_traffic.pcapng,54,0.000030
sample_encrypted_traffic.pcapng,1414,0.000089
sample_encrypted_traffic.pcapng,1414,0.000164
sample_encrypted_traffic.pcapng,54,0.000033
sample_encrypted_traffic.pcapng,1414,0.000129
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000014
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,1414,0.000169
sample_encrypted_traffic.pcapng,54,0.000033
sample_encrypted_traffic.pcapng,1414,0.000113
sample_encrypted_traffic.pcapng,1414,0.000332
sample_encrypted_traffic.pcapng,54,0.000029
sample_encrypted_traffic.pcapng,848,0.000054
sample_encrypted_traffic.pcapng,113,0.000000
sample_encrypted_traffic.pcapng,66,0.000570
sample_encrypted_traffic.pcapng,1292,0.000177
sample_encrypted_traffic.pcapng,200,0.000196
sample_encrypted_traffic.pcapng,152,0.001666
sample_encrypted_traffic.pcapng,207,0.000202
sample_encrypted_traffic.pcapng,66,0.003839
sample_encrypted_traffic.pcapng,54,0.000068
sample_encrypted_traffic.pcapng,1414,0.000393
sample_encrypted_traffic.pcapng,504,0.000000
sample_encrypted_traffic.pcapng,1414,0.000444
sample_encrypted_traffic.pcapng,54,0.000059
sample_encrypted_traffic.pcapng,1414,0.000083
sample_encrypted_traffic.pcapng,1414,0.000198
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000136
sample_encrypted_traffic.pcapng,1414,0.000868
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000086
sample_encrypted_traffic.pcapng,1414,0.000211
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.00008
sample_encrypted_traffic.pcapng,1414,0.000173
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000123
sample_encrypted_traffic.pcapng,1414,0.000202
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000102
sample_encrypted_traffic.pcapng,401,0.000031
sample_encrypted_traffic.pcapng,54,0.000013
sample_encrypted_traffic.pcapng,1414,0.000516
sample_encrypted_traffic.pcapng,1414,0.000103
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000122
sample_encrypted_traffic.pcapng,1414,0.000157
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,1414,0.000185
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000769
sample_encrypted_traffic.pcapng,1414,0.000120
sample_encrypted_traffic.pcapng,54,0.000018
sample_encrypted_traffic.pcapng,1414,0.000135
sample_encrypted_traffic.pcapng,1414,0.000150
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000138
sample_encrypted_traffic.pcapng,1414,0.000164
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,401,0.000031
sample_encrypted_traffic.pcapng,1414,0.000151
sample_encrypted_traffic.pcapng,54,0.000018
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,1414,0.000163
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000253
sample_encrypted_traffic.pcapng,1414,0.000599
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,54,0.000041
sample_encrypted_traffic.pcapng,1414,0.000110
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,1414,0.000138
sample_encrypted_traffic.pcapng,1414,0.000144
sample_encrypted_traffic.pcapng,54,0.000024
sample_encrypted_traffic.pcapng,1414,0.00014
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000150
sample_encrypted_traffic.pcapng,413,0.000038
sample_encrypted_traffic.pcapng,54,0.000012
sample_encrypted_traffic.pcapng,1414,0.000145
sample_encrypted_traffic.pcapng,1414,0.000324
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000154
sample_encrypted_traffic.pcapng,1414,0.000465
sample_encrypted_traffic.pcapng,54,0.000026
sample_encrypted_traffic.pcapng,1414,0.000097
sample_encrypted_traffic.pcapng,1414,0.000180
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000118
sample_encrypted_traffic.pcapng,1414,0.000155
sample_encrypted_traffic.pcapng,60,0.000000
sample_encrypted_traffic.pcapng,54,0.000029
sample_encrypted_traffic.pcapng,1414,0.000140
sample_encrypted_traffic.pcapng,1414,0.000158
sample_encrypted_traffic.pcapng,54,0.000015
sample_encrypted_traffic.pcapng,1414,0.000157
sample_encrypted_traffic.pcapng,1414,0.000160
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,401,0.000142
sample_encrypted_traffic.pcapng,1414,0.000167
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000370
sample_encrypted_traffic.pcapng,1414,0.000157
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000144
sample_encrypted_traffic.pcapng,1414,0.000176
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000139
sample_encrypted_traffic.pcapng,1414,0.000156
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000141
sample_encrypted_traffic.pcapng,1414,0.000161
sample_encrypted_traffic.pcapng,54,0.000020
sample_encrypted_traffic.pcapng,1414,0.000144
sample_encrypted_traffic.pcapng,1414,0.000149
sample_encrypted_traffic.pcapng,54,0.000016
sample_encrypted_traffic.pcapng,1414,0.000308
sample_encrypted_traffic.pcapng,413,0.000059
sample_encrypted_traffic.pcapng,54,0.000017
sample_encrypted_traffic.pcapng,1414,0.000421
sample_encrypted_traffic.pcapng,1414,0.000136
sample_encrypted_traffic.pcapng,54,0.000025
sample_encrypted_traffic.pcapng,1414,0.000122
sample_encrypted_traffic.pcapng,1414,0.000158
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000149
sample_encrypted_traffic.pcapng,1414,0.000163
sample_encrypted_traffic.pcapng,54,0.000019
sample_encrypted_traffic.pcapng,1414,0.000143
sample_encrypted_traffic.pcapng,1414,0.000152
sample_encrypted_traffic.pcapng,54,0.000022
sample_encrypted_traffic.pcapng,1414,0.000141
sample_encrypted_traffic.pcapng,1414,0.000156
sample_encrypted_traffic.pcapng,54,0.000021
sample_encrypted_traffic.pcapng,1414,0.000323
sample_encrypted_traffic.pcapng,1414,0.000171
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,413,0.000069
sample_encrypted_traffic.pcapng,215,0.000000
sample_encrypted_traffic.pcapng,188,0.000173
sample_encrypted_traffic.pcapng,66,0.000000
sample_encrypted_traffic.pcapng,54,0.000064
sample_encrypted_traffic.pcapng,1414,0.000510
sample_encrypted_traffic.pcapng,457,0.000000
sample_encrypted_traffic.pcapng,66,0.000352
sample_encrypted_traffic.pcapng,66,0.000245
sample_encrypted_traffic.pcapng,54,0.002446
sample_encrypted_traffic.pcapng,54,0.001249
sample_encrypted_traffic.pcapng,1414,0.001224
sample_encrypted_traffic.pcapng,1414,0.001278
sample_encrypted_traffic.pcapng,54,0.000028
sample_encrypted_traffic.pcapng,496,0.002402
sample_encrypted_traffic.pcapng,54,0.002035
sample_encrypted_traffic.pcapng,54,0.001112
sample_encrypted_traffic.pcapng,118,0.000208
sample_encrypted_traffic.pcapng,146,0.000204
sample_encrypted_traffic.pcapng,1054,0.000212
sample_encrypted_traffic.pcapng,1414,0.000912
sample_encrypted_traffic.pcapng,1414,0.001538
sample_encrypted_traffic.pcapng,54,0.000034
sample_encrypted_traffic.pcapng,885,0.000963
sample_encrypted_traffic.pcapng,66,0.001337
sample_encrypted_traffic.pcapng,54,0.000069
sample_encrypted_traffic.pcapng,1414,0.000441
sample_encrypted_traffic.pcapng,423,0.00000
sample_encrypted_traffic.pcapng,118,0.001017
sample_encrypted_traffic.pcapng,66,0.000101
sample_encrypted_traffic.pcapng,146,0.000044
sample_encrypted_traffic.pcapng,54,0.000011
sample_encrypted_traffic.pcapng,1414,0.000446
sample_encrypted_traffic.pcapng,487,0.000000
sample_encrypted_traffic.pcapng,1072,0.000082
sample_encrypted_traffic.pcapng,1414,0.001494
sample_encrypted_traffic.pcapng,1414,0.000000
sample_encrypted_traffic.pcapng,54,0.000066
sample_encrypted_traffic.pcapng,1414,0.000190
sample_encrypted_traffic.pcapng,54,0.000056
sample_encrypted_traffic.pcapng,1414,0.000101
sample_encrypted_traffic.pcapng,1414,0.000048
sample_encrypted_traffic.pcapng,54,0.000023
sample_encrypted_traffic.pcapng,1414,0.000425
sample_encrypted_traffic.pcapng,1414,0.000089
sample_encrypted_traffic.pcapng,54,0.000030
sample_encrypted_traffic.pcapng,1414,0.000131
sample_encrypted_traffic.pcapng,1414,0.000213
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000107
sample_encrypted_traffic.pcapng,1414,0.000118
sample_encrypted_traffic.pcapng,54,0.000027
sample_encrypted_traffic.pcapng,1414,0.000168
sample_encrypted_traffic.pcapng,413,0.000042
sample_encrypted_traffic.pcapng,54,0.000015
